time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.108814596881,0.259629417374,11.8963019563,0.117791965772,6.25179201466,0.0,0.274835637129,0.728377100781,2.88981460139,0.113858834584,0.00673489975213,0.0,439.94583406084934,439.81422586709044,439.58057961127133,438.6433860077459
1.3800000000000008,0.126045767118,0.306140421266,12.0755628774,0.124609979515,6.25216249017,0.0,0.299472624385,0.822708226373,3.08490716413,0.113179588553,0.00502969668007,0.0,476.21552062256796,476.08496328466697,475.6564150757834,475.61496350585156
1.4400000000000008,0.144687052718,0.358229385665,12.2646097408,0.131394565937,6.2525736177,0.0,0.321850740452,0.914253531487,3.21615873534,0.112869532136,0.0102684029083,0.0,457.62984900374454,458.04655340301775,458.1563436719758,458.1426432201636
1.5000000000000009,0.164554832662,0.415501519339,12.4581049468,0.138747510439,6.25388688695,0.0,0.340310476039,0.99543323121,3.23350813122,0.137028449356,0.038488567361,0.0,422.32904342484244,424.75626995673866,420.68746917247944,422.7883493380269
1.560000000000001,0.185549983102,0.478018144385,12.6543086361,0.147021886963,6.2560706537,0.0,0.359295185312,1.08921400494,3.30624540301,0.139604666067,0.0318443446318,0.0,442.2164690599101,441.6694112481732,440.20398801328,440.4349331795852
1.620000000000001,0.207681220096,0.546543801257,12.8563239895,0.155171435098,6.25783837508,0.0,0.37820299256,1.19576726631,3.42705274448,0.126941083799,0.0242129016241,0.0,457.7855706636658,457.1781335533655,457.108105448263,456.114217591216
1.680000000000001,0.230937891099,0.621805022036,13.0666698779,0.162437268629,6.25958069963,0.0,0.396822706053,1.31366047538,3.58379239388,0.10564337491,0.037268618272,0.0,468.74735656632595,469.7610625923239,469.87103141166887,468.22912100867006
1.740000000000001,0.255177100979,0.703650150535,13.2824970274,0.168259538808,6.26140745679,0.0,0.410951880028,1.41502957167,3.6102079071,0.0680983845721,0.0110943896121,0.0,430.94481935148946,428.72682660384316,430.8012434614441,427.62240405282444
1.8000000000000012,0.280297649222,0.792163341198,13.5027715156,0.172352783016,6.26245161368,0.0,0.42629353713,1.53573243046,3.73173133346,0.0684642012748,0.0277161290303,0.0,459.9517152712583,461.26622633855817,459.98554260153645,460.0178458099653
1.8600000000000012,0.306309897667,0.887992049356,13.7302707671,0.177063795602,6.26488264448,0.0,0.440542397764,1.65891112527,3.8510147984,0.0934217604893,0.0583129530239,0.0,458.96549995256174,461.3883550327612,460.3453726489748,462.3206230092115
